0#:uRef #1:Time(s) 2:Power(kW) 3:Thrust(kN) 4:WSpeed(m/s) 5:WSpeedNearHub(m/s) 6:WindDirPT(deg) 7:WindDirYaw(deg) 8:WindDirPTNearHub(deg) 9:WindDirYawNearHub(deg) 10:Torque(kNm) 11:RotSpeed(RPM) 12:Pitch(deg) 13:YawOffset(deg) 14:NacelleYaw(deg)
6.0 2662.000000         29.135780          7.196607       5.497882       4.728916     181.057971     181.057602     180.544733     180.542413          9.740258      28.564562       1.664100       0.000000     183.000000
6.5 2840.000000         36.463218          8.353344       5.919156       5.091983     180.983288     180.982871     180.463364     180.461402         11.325726      30.743997       1.664100       0.000000     183.000000
6.8 2930.000000         42.008111          9.177814       6.202358       5.335903     180.932235     180.931846     180.407718     180.405989         12.454166      32.209939       1.664100       0.000000     183.000000
6.9 2964.000000         44.049568          9.472057       6.300294       5.420307     180.916742     180.916310     180.390676     180.389024         12.856963      32.717089       1.664100       0.000000     183.000000
7.0 2994.000000         46.172874          9.773323       6.399039       5.505372     180.902144     180.901712     180.374706     180.373127         13.269311      33.228438       1.664100       0.000000     183.000000
7.1 3026.000000         48.367467         10.079856       6.497928       5.590580     180.888570     180.888126     180.359776     180.358266         13.689031      33.740539       1.664100       0.000000     183.000000
7.2 3056.000000         50.620909         10.389804       6.596395       5.675410     180.875982     180.875554     180.345938     180.344496         14.113505      34.250462       1.664100       0.000000     183.000000
7.3 3088.000000         52.924738         10.701922       6.694037       5.759540     180.864322     180.863892     180.333163     180.331820         14.541148      34.756130       1.664100       0.000000     183.000000
