0#:uRef #1:Time(s) 2:Power(kW) 3:Thrust(kN) 4:WSpeed(m/s) 5:WSpeedNearHub(m/s) 6:WindDirPT(deg) 7:WindDirYaw(deg) 8:WindDirPTNearHub(deg) 9:WindDirYawNearHub(deg) 10:Torque(kNm) 11:RotSpeed(RPM) 12:Pitch(deg) 13:YawOffset(deg) 14:NacelleYaw(deg)
6.1 2111.000000         88.517215         15.115820       7.973070       6.949990     180.821309     180.821193     180.283059     180.282603         20.425447      41.383532       1.664100       0.000000     183.000000
6.2 2097.000000         92.429580         15.535663       8.092516       7.056723     180.815215     180.815085     180.277697     180.277223         21.122752      41.786101       1.664100       0.000000     183.000000
6.3 2091.000000         96.312968         15.927211       8.211449       7.165078     180.809213     180.809087     180.273678     180.273218         21.891963      42.011815       1.664100       0.000000     183.000000
6.4 2081.000000        100.301399         16.322722       8.330727       7.273929     180.803180     180.803059     180.269371     180.268912         22.676348      42.238186       1.664100       0.000000     183.000000
6.5 2065.000000        104.423371         16.724734       8.451165       7.384055     180.797099     180.796969     180.264792     180.264329         23.481186      42.466754       1.664100       0.000000     183.000000
6.6 2061.000000        108.700821         17.135120       8.573420       7.495988     180.790841     180.790715     180.260050     180.259595         24.310221      42.698764       1.664100       0.000000     183.000000
6.7 2056.000000        113.169647         17.556820       8.698264       7.610503     180.784278     180.784154     180.254673     180.254231         25.169985      42.935685       1.664100       0.000000     183.000000
6.8 2055.000000        117.856111         17.991797       8.826275       7.728066     180.777132     180.777009     180.248627     180.248198         26.064828      43.178607       1.664100       0.000000     183.000000
