0#:uRef #1:Time(s) 2:Power(kW) 3:Thrust(kN) 4:WSpeed(m/s) 5:WSpeedNearHub(m/s) 6:WindDirPT(deg) 7:WindDirYaw(deg) 8:WindDirPTNearHub(deg) 9:WindDirYawNearHub(deg) 10:Torque(kNm) 11:RotSpeed(RPM) 12:Pitch(deg) 13:YawOffset(deg) 14:NacelleYaw(deg)
6.1 2111.000000         88.464598         15.103257       7.972728       6.912581     180.820699     180.820582     180.209053     180.208625         20.414169      41.381782       1.664100       0.000000     183.000000
6.2 2097.000000         92.376160         15.523033       8.092168       7.018722     180.814613     180.814481     180.203549     180.203105         21.110875      41.785448       1.664100       0.000000     183.000000
6.3 2091.000000         96.258846         15.914402       8.211095       7.126481     180.808599     180.808472     180.199202     180.198772         21.880007      42.011151       1.664100       0.000000     183.000000
6.4 2081.000000        100.247406         16.309810       8.330367       7.234741     180.802570     180.802447     180.194643     180.194214         22.664504      42.237510       1.664100       0.000000     183.000000
6.5 2063.000000        104.370129         16.711773       8.450805       7.344281     180.796480     180.796349     180.189820     180.189391         23.469587      42.466078       1.664100       0.000000     183.000000
6.6 2061.000000        108.646339         17.121926       8.573048       7.455562     180.790225     180.790097     180.184772     180.184354         24.298434      42.698066       1.664100       0.000000     183.000000
6.7 2056.000000        113.115193         17.543522       8.697886       7.569431     180.783659     180.783533     180.179087     180.178682         25.158290      42.934974       1.664100       0.000000     183.000000
6.8 2054.000000        117.802845         17.978492       8.825893       7.686352     180.776508     180.776384     180.172779     180.172386         26.053481      43.177889       1.664100       0.000000     183.000000
