0#:uRef #1:Time(s) 2:Power(kW) 3:Thrust(kN) 4:WSpeed(m/s) 5:WSpeedNearHub(m/s) 6:WindDirPT(deg) 7:WindDirYaw(deg) 8:WindDirPTNearHub(deg) 9:WindDirYawNearHub(deg) 10:Torque(kNm) 11:RotSpeed(RPM) 12:Pitch(deg) 13:YawOffset(deg) 14:NacelleYaw(deg)
6.0 2656.000000         29.973843          7.313988       5.496362       4.808842     181.049879     181.049588     180.659585     180.659063         10.023214      28.556621       1.664100       0.000000     183.000000
6.5 2836.000000         37.496862          8.487631       5.917469       5.178074     180.974742     180.974516     180.580012     180.579543         11.650138      30.735144       1.664100       0.000000     183.000000
6.8 2930.000000         43.191646          9.324445       6.200549       5.426188     180.923818     180.923556     180.525413     180.524994         12.808831      32.200427       1.664100       0.000000     183.000000
6.9 2964.000000         45.287857          9.623054       6.298451       5.512031     180.908299     180.908029     180.508656     180.508258         13.222306      32.707393       1.664100       0.000000     183.000000
7.0 2994.000000         47.467719          9.928735       6.397134       5.598532     180.893794     180.893578     180.493049     180.492697         13.645543      33.218416       1.664100       0.000000     183.000000
7.1 3026.000000         49.720388         10.239722       6.495959       5.685170     180.880360     180.880152     180.478509     180.478167         14.076257      33.730182       1.664100       0.000000     183.000000
7.2 3058.000000         52.034030         10.554247       6.594373       5.771452     180.867974     180.867790     180.465077     180.464768         14.511999      34.239830       1.664100       0.000000     183.000000
7.3 3090.000000         54.398539         10.870881       6.691962       5.857000     180.856700     180.856541     180.453030     180.452774         14.950772      34.745215       1.664100       0.000000     183.000000
